Czas,Temperatura procesora,Zużycie procesora
 08-06-2024 16:53:39,43,4.234
 08-06-2024 16:53:39,42,4.234
 08-06-2024 16:53:39,42,2.053
 08-06-2024 16:53:39,42,16.001
 08-06-2024 16:53:39,42,16.001
 08-06-2024 16:53:39,42,3.93
 08-06-2024 16:53:39,43,3.93
 08-06-2024 16:53:39,42,2.586
 08-06-2024 16:53:39,42,2.586
 08-06-2024 16:53:40,42,4.605
 08-06-2024 16:53:40,44,4.605
 08-06-2024 16:53:40,42,2.731
 08-06-2024 16:53:40,42,4.201
 08-06-2024 16:53:40,42,4.201
 08-06-2024 16:53:40,42,3.385
 08-06-2024 16:53:40,42,3.385
 08-06-2024 16:53:40,43,4.832
 08-06-2024 16:53:40,42,2.628
 08-06-2024 16:53:40,43,2.628
 08-06-2024 16:53:41,42,3.916
 08-06-2024 16:53:41,42,3.916
 08-06-2024 16:53:41,48,5.036
 08-06-2024 16:53:41,43,5.036
 08-06-2024 16:53:41,43,3.431
 08-06-2024 16:53:41,42,2.819
 08-06-2024 16:53:41,42,2.819
 08-06-2024 16:53:41,42,4.933
 08-06-2024 16:53:41,43,4.933
 08-06-2024 16:53:41,42,3.435
 08-06-2024 16:53:42,42,3.435
 08-06-2024 16:53:42,42,5.303
 08-06-2024 16:53:42,42,4.615
 08-06-2024 16:53:42,42,4.615
 08-06-2024 16:53:42,52,6.163
 08-06-2024 16:53:42,43,6.163
 08-06-2024 16:53:42,42,3.716
 08-06-2024 16:53:42,42,3.716
 08-06-2024 16:53:42,43,3.253
 08-06-2024 16:53:42,42,3.276
 08-06-2024 16:53:43,42,3.276
 08-06-2024 16:53:43,43,4.426
 08-06-2024 16:53:43,42,4.426
 08-06-2024 16:53:43,43,4.589
 08-06-2024 16:53:43,42,3.32
 08-06-2024 16:53:43,43,3.32
 08-06-2024 16:53:43,43,4.531
 08-06-2024 16:53:43,43,4.531
 08-06-2024 16:53:43,42,1.145
 08-06-2024 16:53:43,42,16.685
 08-06-2024 16:53:44,43,16.685
 08-06-2024 16:53:44,42,1.555
 08-06-2024 16:53:44,43,1.555
 08-06-2024 16:53:44,47,7.69
 08-06-2024 16:53:44,42,7.69
 08-06-2024 16:53:44,42,4.961
 08-06-2024 16:53:44,42,4.961
 08-06-2024 16:53:44,46,6.154
 08-06-2024 16:53:44,42,6.154
 08-06-2024 16:53:44,43,3.472
 08-06-2024 16:53:45,42,3.472
 08-06-2024 16:53:45,42,3.826
 08-06-2024 16:53:45,42,2.478
 08-06-2024 16:53:45,42,2.478
 08-06-2024 16:53:45,42,4.932
 08-06-2024 16:53:45,42,4.932
 08-06-2024 16:53:45,42,4.951
 08-06-2024 16:53:45,43,4.951
 08-06-2024 16:53:45,43,2.514
 08-06-2024 16:53:45,42,2.514
 08-06-2024 16:53:46,43,3.168
 08-06-2024 16:53:46,43,5.116
 08-06-2024 16:53:46,42,5.116
 08-06-2024 16:53:46,42,9.931
 08-06-2024 16:53:46,45,9.931
 08-06-2024 16:53:46,43,3.718
 08-06-2024 16:53:46,43,3.718
 08-06-2024 16:53:46,42,3.918
 08-06-2024 16:53:46,42,2.588
 08-06-2024 16:53:46,42,2.588
 08-06-2024 16:53:47,42,1.895
 08-06-2024 16:53:47,43,6.571
 08-06-2024 16:53:47,42,6.571
 08-06-2024 16:53:47,45,6.419
 08-06-2024 16:53:47,42,6.419
 08-06-2024 16:53:47,42,4.358
 08-06-2024 16:53:47,42,4.358
 08-06-2024 16:53:47,43,4.234
 08-06-2024 16:53:47,42,5.047
 08-06-2024 16:53:47,42,5.047
 08-06-2024 16:53:48,43,5.678
 08-06-2024 16:53:48,43,5.678
 08-06-2024 16:53:48,43,4.974
 08-06-2024 16:53:48,43,4.974
 08-06-2024 16:53:48,43,4.024
 08-06-2024 16:53:48,42,4.024
 08-06-2024 16:53:48,43,4.057
 08-06-2024 16:53:48,42,3.738
 08-06-2024 16:53:48,42,3.738
 08-06-2024 16:53:48,42,3.915
 08-06-2024 16:53:49,42,3.915
 08-06-2024 16:53:49,42,3.565
 08-06-2024 16:53:49,43,3.565
 08-06-2024 16:53:49,42,4.461
 08-06-2024 16:53:49,43,4.682
 08-06-2024 16:53:49,42,4.682
 08-06-2024 16:53:49,42,4.406
 08-06-2024 16:53:49,42,4.406
 08-06-2024 16:53:49,42,3.313
 08-06-2024 16:53:49,42,4.493
 08-06-2024 16:53:50,42,4.493
 08-06-2024 16:53:50,42,4.305
 08-06-2024 16:53:50,43,4.305
 08-06-2024 16:53:50,43,1.456
 08-06-2024 16:53:50,42,1.456
 08-06-2024 16:53:50,43,4.205
 08-06-2024 16:53:50,43,3.491
 08-06-2024 16:53:50,41,3.491
 08-06-2024 16:53:50,42,4.424
 08-06-2024 16:53:50,43,4.424
 08-06-2024 16:53:51,43,3.853
 08-06-2024 16:53:51,42,3.853
 08-06-2024 16:53:51,42,4.138
 08-06-2024 16:53:51,42,4.665
 08-06-2024 16:53:51,42,4.665
 08-06-2024 16:53:51,43,3.126
 08-06-2024 16:53:51,43,3.126
 08-06-2024 16:53:51,43,4.248
 08-06-2024 16:53:51,42,4.259
 08-06-2024 16:53:51,42,4.259
 08-06-2024 16:53:52,42,3.946
 08-06-2024 16:53:52,42,3.946
 08-06-2024 16:53:52,43,4.745
 08-06-2024 16:53:52,42,4.745
 08-06-2024 16:53:52,42,4.348
 08-06-2024 16:53:52,42,5.163
 08-06-2024 16:53:52,43,5.163
 08-06-2024 16:53:52,42,3.589
 08-06-2024 16:53:52,43,3.589
 08-06-2024 16:53:52,42,3.842
 08-06-2024 16:53:53,50,3.842
 08-06-2024 16:53:53,43,10.234
 08-06-2024 16:53:53,43,3.978
 08-06-2024 16:53:53,43,3.978
 08-06-2024 16:53:53,43,5.708
 08-06-2024 16:53:53,42,5.708
 08-06-2024 16:53:53,42,4.081
 08-06-2024 16:53:53,42,4.081
 08-06-2024 16:53:53,42,4.121
 08-06-2024 16:53:53,42,4.586
 08-06-2024 16:53:54,42,4.586
 08-06-2024 16:53:54,42,3.284
 08-06-2024 16:53:54,43,3.284
 08-06-2024 16:53:54,44,3.579
 08-06-2024 16:53:54,42,3.579
 08-06-2024 16:53:54,42,1.292
 08-06-2024 16:53:54,43,5.527
 08-06-2024 16:53:54,42,5.527
 08-06-2024 16:53:54,42,3.827
 08-06-2024 16:53:54,42,3.827
 08-06-2024 16:53:55,42,3.999
 08-06-2024 16:53:55,42,3.999
 08-06-2024 16:53:55,42,3.498
 08-06-2024 16:53:55,42,4.84
 08-06-2024 16:53:55,42,4.84
 08-06-2024 16:53:55,42,3.576
 08-06-2024 16:53:55,42,3.576
 08-06-2024 16:53:55,42,4.671
 08-06-2024 16:53:55,44,6.322
 08-06-2024 16:53:55,42,6.322
 08-06-2024 16:53:56,43,2.701
 08-06-2024 16:53:56,48,2.701
 08-06-2024 16:53:56,43,4.415
 08-06-2024 16:53:56,43,4.444
 08-06-2024 16:53:56,43,4.444
 08-06-2024 16:53:56,42,2.774
 08-06-2024 16:53:56,42,2.774
 08-06-2024 16:53:56,42,5.691
 08-06-2024 16:53:56,42,4.559
 08-06-2024 16:53:56,42,4.559
 08-06-2024 16:53:57,42,4.508
 08-06-2024 16:53:57,42,4.508
 08-06-2024 16:53:57,50,4.525
 08-06-2024 16:53:57,45,9.236
 08-06-2024 16:53:57,50,9.236
 08-06-2024 16:53:57,44,6.037
 08-06-2024 16:53:57,44,6.037
 08-06-2024 16:53:57,42,3.984
 08-06-2024 16:53:57,47,4.996
 08-06-2024 16:53:57,44,4.996
 08-06-2024 16:53:58,47,7.745
 08-06-2024 16:53:58,47,7.745
 08-06-2024 16:53:58,47,7.913
 08-06-2024 16:53:58,45,7.774
 08-06-2024 16:53:58,48,7.774
 08-06-2024 16:53:58,43,7.412
 08-06-2024 16:53:58,45,7.412
 08-06-2024 16:53:58,43,4.665
 08-06-2024 16:53:58,43,4.665
 08-06-2024 16:53:58,42,3.814
 08-06-2024 16:53:59,42,3.404
 08-06-2024 16:53:59,42,3.404
 08-06-2024 16:53:59,42,5.103
 08-06-2024 16:53:59,42,5.103
 08-06-2024 16:53:59,42,3.337
 08-06-2024 16:53:59,42,2.603
 08-06-2024 16:53:59,42,2.603
 08-06-2024 16:53:59,42,4.82
 08-06-2024 16:53:59,42,4.82
 08-06-2024 16:53:59,42,3.63
 08-06-2024 16:54:00,41,5.015
 08-06-2024 16:54:00,42,5.015
 08-06-2024 16:54:00,42,5.222
 08-06-2024 16:54:00,42,5.222
 08-06-2024 16:54:00,42,4.621
 08-06-2024 16:54:00,42,4.621
 08-06-2024 16:54:00,43,3.56
 08-06-2024 16:54:00,43,3.56
 08-06-2024 16:54:00,41,5.539
 08-06-2024 16:54:00,42,5.539
 08-06-2024 16:54:01,42,4.733
 08-06-2024 16:54:01,43,4.188
 08-06-2024 16:54:01,43,4.188
 08-06-2024 16:54:01,42,3.842
 08-06-2024 16:54:01,43,3.282
 08-06-2024 16:54:01,42,3.282
 08-06-2024 16:54:01,42,4.118
 08-06-2024 16:54:01,42,4.118
 08-06-2024 16:54:01,42,4.466
 08-06-2024 16:54:01,43,4.466
 08-06-2024 16:54:02,42,1.608
 08-06-2024 16:54:02,43,5.869
 08-06-2024 16:54:02,42,5.869
 08-06-2024 16:54:02,42,3.883
 08-06-2024 16:54:02,42,3.883
 08-06-2024 16:54:02,43,3.163
 08-06-2024 16:54:02,42,3.163
 08-06-2024 16:54:02,42,4.216
 08-06-2024 16:54:02,42,3.863
 08-06-2024 16:54:02,42,3.863
 08-06-2024 16:54:03,41,2.637
 08-06-2024 16:54:03,42,2.637
 08-06-2024 16:54:03,42,5.53
 08-06-2024 16:54:03,42,6.218
 08-06-2024 16:54:03,42,6.218
 08-06-2024 16:54:03,42,4.239
 08-06-2024 16:54:03,43,4.239
 08-06-2024 16:54:03,42,3.671
 08-06-2024 16:54:03,42,4.422
 08-06-2024 16:54:03,42,4.422
 08-06-2024 16:54:04,42,3.119
 08-06-2024 16:54:04,43,3.119
 08-06-2024 16:54:04,42,3.533
 08-06-2024 16:54:04,42,5.615
 08-06-2024 16:54:04,42,5.615
 08-06-2024 16:54:04,42,5.54
 08-06-2024 16:54:04,43,5.54
 08-06-2024 16:54:04,43,3.338
 08-06-2024 16:54:04,43,3.819
 08-06-2024 16:54:04,42,3.819
 08-06-2024 16:54:05,42,2.622
 08-06-2024 16:54:05,41,2.622
 08-06-2024 16:54:05,42,3.317
 08-06-2024 16:54:05,42,5.826
 08-06-2024 16:54:05,42,5.826
 08-06-2024 16:54:05,42,3.81
 08-06-2024 16:54:05,45,3.81
 08-06-2024 16:54:05,42,6.367
 08-06-2024 16:54:05,42,4.978
 08-06-2024 16:54:05,43,4.978
 08-06-2024 16:54:06,42,4.746
 08-06-2024 16:54:06,42,4.746
 08-06-2024 16:54:06,42,4.321
 08-06-2024 16:54:06,43,4.321
 08-06-2024 16:54:06,42,4.875
 08-06-2024 16:54:06,42,4.875
 08-06-2024 16:54:06,42,3.862
 08-06-2024 16:54:06,43,4.929
 08-06-2024 16:54:06,42,4.929
 08-06-2024 16:54:06,43,3.603
 08-06-2024 16:54:07,42,3.603
 08-06-2024 16:54:07,41,4.459
 08-06-2024 16:54:07,42,4.079
 08-06-2024 16:54:07,42,4.079
 08-06-2024 16:54:07,42,3.812
 08-06-2024 16:54:07,41,3.812
 08-06-2024 16:54:07,43,3.666
 08-06-2024 16:54:07,42,3.493
 08-06-2024 16:54:07,43,3.493
 08-06-2024 16:54:07,44,5.772
 08-06-2024 16:54:08,43,5.772
 08-06-2024 16:54:08,41,3.791
 08-06-2024 16:54:08,42,3.791
 08-06-2024 16:54:08,42,5.157
 08-06-2024 16:54:08,43,5.157
 08-06-2024 16:54:08,42,0.459
 08-06-2024 16:54:08,42,4.06
 08-06-2024 16:54:08,42,4.06
 08-06-2024 16:54:08,42,4.18
 08-06-2024 16:54:08,47,4.18
 08-06-2024 16:54:09,42,4.964
 08-06-2024 16:54:09,42,4.964
 08-06-2024 16:54:09,42,3.724
 08-06-2024 16:54:09,43,4.988
 08-06-2024 16:54:09,42,4.988
 08-06-2024 16:54:09,42,3.649
 08-06-2024 16:54:09,42,3.649
 08-06-2024 16:54:09,41,3.421
 08-06-2024 16:54:09,43,6.225
 08-06-2024 16:54:09,42,6.225
 08-06-2024 16:54:10,47,3.357
 08-06-2024 16:54:10,42,3.357
 08-06-2024 16:54:10,50,4.666
 08-06-2024 16:54:10,44,4.592
 08-06-2024 16:54:10,42,4.592
 08-06-2024 16:54:10,42,4.014
 08-06-2024 16:54:10,41,4.014
 08-06-2024 16:54:10,42,4.369
 08-06-2024 16:54:10,42,4.369
 08-06-2024 16:54:10,42,3.96
 08-06-2024 16:54:11,42,3.966
 08-06-2024 16:54:11,42,3.966
 08-06-2024 16:54:11,47,5.165
 08-06-2024 16:54:11,43,5.165
 08-06-2024 16:54:11,44,4.89
 08-06-2024 16:54:11,43,4.89
 08-06-2024 16:54:11,42,3.027
 08-06-2024 16:54:11,42,2.486
 08-06-2024 16:54:11,42,2.486
 08-06-2024 16:54:11,42,3.83
 08-06-2024 16:54:12,42,2.995
 08-06-2024 16:54:12,42,2.995
 08-06-2024 16:54:12,42,4.672
 08-06-2024 16:54:12,43,4.672
 08-06-2024 16:54:12,42,5.545
 08-06-2024 16:54:12,51,5.545
 08-06-2024 16:54:12,42,3.86
 08-06-2024 16:54:12,42,3.493
 08-06-2024 16:54:12,42,3.493
 08-06-2024 16:54:12,43,4.333
 08-06-2024 16:54:13,43,4.333
 08-06-2024 16:54:13,42,4.801
 08-06-2024 16:54:13,43,4.801
 08-06-2024 16:54:13,43,2.589
 08-06-2024 16:54:13,42,4.085
 08-06-2024 16:54:13,41,4.085
 08-06-2024 16:54:13,42,4.995
 08-06-2024 16:54:13,43,4.943
 08-06-2024 16:54:13,42,4.943
 08-06-2024 16:54:13,42,3.423
 08-06-2024 16:54:14,42,3.423
 08-06-2024 16:54:14,42,4.177
 08-06-2024 16:54:14,42,4.049
 08-06-2024 16:54:14,42,4.049
 08-06-2024 16:54:14,43,6.138
 08-06-2024 16:54:14,42,6.138
 08-06-2024 16:54:14,42,3.997
 08-06-2024 16:54:14,42,3.997
 08-06-2024 16:54:14,43,2.221
 08-06-2024 16:54:14,43,2.221
 08-06-2024 16:54:15,42,4.049
 08-06-2024 16:54:15,43,5.372
 08-06-2024 16:54:15,41,5.372
 08-06-2024 16:54:15,42,4.011
 08-06-2024 16:54:15,42,4.011
 08-06-2024 16:54:15,41,3.353
 08-06-2024 16:54:15,42,3.353
 08-06-2024 16:54:15,42,4.217
 08-06-2024 16:54:15,42,3.953
 08-06-2024 16:54:15,42,3.953
 08-06-2024 16:54:16,43,4.428
 08-06-2024 16:54:16,43,4.428
 08-06-2024 16:54:16,42,5.021
 08-06-2024 16:54:16,45,4.427
 08-06-2024 16:54:16,43,4.427
 08-06-2024 16:54:16,42,3.888
 08-06-2024 16:54:16,42,3.888
 08-06-2024 16:54:16,42,3.5
 08-06-2024 16:54:16,43,3.02
 08-06-2024 16:54:16,42,3.02
 08-06-2024 16:54:17,42,4.995
 08-06-2024 16:54:17,44,4.995
 08-06-2024 16:54:17,43,4.739
 08-06-2024 16:54:17,43,4.739
 08-06-2024 16:54:17,42,3.911
 08-06-2024 16:54:17,41,4.095
 08-06-2024 16:54:17,43,4.095
 08-06-2024 16:54:17,43,4.114
 08-06-2024 16:54:17,43,4.114
 08-06-2024 16:54:17,42,5.186
 08-06-2024 16:54:18,42,2.863
 08-06-2024 16:54:18,43,2.863
 08-06-2024 16:54:18,50,5.132
 08-06-2024 16:54:18,42,5.132
 08-06-2024 16:54:18,42,4.42
 08-06-2024 16:54:18,42,3.827
 08-06-2024 16:54:18,42,3.827
 08-06-2024 16:54:18,42,3.215
 08-06-2024 16:54:18,42,3.215
 08-06-2024 16:54:18,43,14.571
 08-06-2024 16:54:19,42,2.347
 08-06-2024 16:54:19,42,2.347
 08-06-2024 16:54:19,42,3.351
 08-06-2024 16:54:19,45,3.351
 08-06-2024 16:54:19,43,5.466
 08-06-2024 16:54:19,43,4.992
 08-06-2024 16:54:19,42,4.992
 08-06-2024 16:54:19,42,5.472
 08-06-2024 16:54:19,42,5.472
 08-06-2024 16:54:19,42,2.863
 08-06-2024 16:54:20,42,2.863
 08-06-2024 16:54:20,42,5.124
 08-06-2024 16:54:20,42,3.872
 08-06-2024 16:54:20,43,3.872
 08-06-2024 16:54:20,42,3.802
 08-06-2024 16:54:20,42,3.802
 08-06-2024 16:54:20,42,4.847
 08-06-2024 16:54:20,42,2.745
 08-06-2024 16:54:20,43,2.745
 08-06-2024 16:54:20,43,3.405
 08-06-2024 16:54:21,43,3.405
 08-06-2024 16:54:21,42,4.558
 08-06-2024 16:54:21,42,4.558
 08-06-2024 16:54:21,42,4.643
 08-06-2024 16:54:21,42,3.591
 08-06-2024 16:54:21,42,3.591
 08-06-2024 16:54:21,42,4.398
 08-06-2024 16:54:21,42,4.398
 08-06-2024 16:54:21,43,5.729
 08-06-2024 16:54:21,42,3.527
 08-06-2024 16:54:22,41,3.527
 08-06-2024 16:54:22,42,3.497
 08-06-2024 16:54:22,41,3.497
 08-06-2024 16:54:22,43,4.614
 08-06-2024 16:54:22,48,7.001
 08-06-2024 16:54:22,56,7.001
 08-06-2024 16:54:22,45,12.879
 08-06-2024 16:54:22,43,12.879
 08-06-2024 16:54:22,43,2.212
 08-06-2024 16:54:22,43,2.212
 08-06-2024 16:54:23,43,5.609
 08-06-2024 16:54:23,43,7.995
 08-06-2024 16:54:23,43,7.995
 08-06-2024 16:54:23,43,6.187
 08-06-2024 16:54:23,42,6.187
 08-06-2024 16:54:23,43,3.923
 08-06-2024 16:54:23,50,3.923
 08-06-2024 16:54:23,43,7.749
 08-06-2024 16:54:23,43,7.749
 08-06-2024 16:54:23,43,4.052
 08-06-2024 16:54:24,43,3.559
 08-06-2024 16:54:24,44,3.559
 08-06-2024 16:54:24,43,6.655
 08-06-2024 16:54:24,43,4.089
 08-06-2024 16:54:24,43,4.089
 08-06-2024 16:54:24,43,5.004
 08-06-2024 16:54:24,42,5.004
 08-06-2024 16:54:24,42,5.237
 08-06-2024 16:54:24,44,4.068
 08-06-2024 16:54:24,43,4.068
 08-06-2024 16:54:25,43,4.498
 08-06-2024 16:54:25,43,4.498
 08-06-2024 16:54:25,43,5.793
 08-06-2024 16:54:25,43,5.793
 08-06-2024 16:54:25,43,3.324
 08-06-2024 16:54:25,43,5.379
 08-06-2024 16:54:25,42,5.379
 08-06-2024 16:54:25,43,4.444
 08-06-2024 16:54:25,42,4.444
 08-06-2024 16:54:25,42,5.123
 08-06-2024 16:54:26,42,5.056
 08-06-2024 16:54:26,44,5.056
 08-06-2024 16:54:26,45,4.505
 08-06-2024 16:54:26,43,4.505
 08-06-2024 16:54:26,44,5.554
 08-06-2024 16:54:26,42,5.554
 08-06-2024 16:54:26,43,3.582
 08-06-2024 16:54:26,42,3.14
 08-06-2024 16:54:26,42,3.14
 08-06-2024 16:54:26,43,4.274
 08-06-2024 16:54:27,42,3.923
 08-06-2024 16:54:27,42,3.923
 08-06-2024 16:54:27,43,5.937
 08-06-2024 16:54:27,42,5.937
 08-06-2024 16:54:27,42,4.682
 08-06-2024 16:54:27,43,4.682
 08-06-2024 16:54:27,43,4.695
 08-06-2024 16:54:27,42,3.947
 08-06-2024 16:54:27,42,3.947
 08-06-2024 16:54:27,43,4.787
 08-06-2024 16:54:28,42,4.787
 08-06-2024 16:54:28,43,7.975
 08-06-2024 16:54:28,44,10.033
 08-06-2024 16:54:28,43,10.033
 08-06-2024 16:54:28,45,4.857
 08-06-2024 16:54:28,42,4.857
 08-06-2024 16:54:28,51,9.293
 08-06-2024 16:54:28,45,7.748
 08-06-2024 16:54:28,44,7.748
 08-06-2024 16:54:28,43,4.662
 08-06-2024 16:54:29,44,4.662
 08-06-2024 16:54:29,42,3.597
 08-06-2024 16:54:29,42,4.393
 08-06-2024 16:54:29,42,4.393
 08-06-2024 16:54:29,42,4.028
 08-06-2024 16:54:29,41,4.028
 08-06-2024 16:54:29,42,4.149
 08-06-2024 16:54:29,43,5.466
 08-06-2024 16:54:29,43,5.466
 08-06-2024 16:54:29,42,3.759
 08-06-2024 16:54:30,41,3.759
 08-06-2024 16:54:30,43,5.422
 08-06-2024 16:54:30,42,3.392
 08-06-2024 16:54:30,42,3.392
 08-06-2024 16:54:30,43,4.187
 08-06-2024 16:54:30,42,4.187
 08-06-2024 16:54:30,42,4.225
 08-06-2024 16:54:30,42,3.489
 08-06-2024 16:54:30,43,3.489
 08-06-2024 16:54:30,43,5.34
 08-06-2024 16:54:31,49,5.34
 08-06-2024 16:54:31,44,5.123
 08-06-2024 16:54:31,42,5.123
 08-06-2024 16:54:31,48,5.371
 08-06-2024 16:54:31,45,2.048
 08-06-2024 16:54:31,43,2.048
 08-06-2024 16:54:31,42,4.603
 08-06-2024 16:54:31,43,4.603
 08-06-2024 16:54:31,43,5.431
 08-06-2024 16:54:31,42,3.445
 08-06-2024 16:54:32,42,3.445
 08-06-2024 16:54:32,50,6.734
 08-06-2024 16:54:32,42,6.734
 08-06-2024 16:54:32,42,2.068
 08-06-2024 16:54:32,43,2.068
 08-06-2024 16:54:32,43,5.339
 08-06-2024 16:54:32,42,6.302
 08-06-2024 16:54:32,43,6.302
 08-06-2024 16:54:32,43,3.107
 08-06-2024 16:54:32,42,16.622
 08-06-2024 16:54:33,41,16.622
 08-06-2024 16:54:33,42,1.829
 08-06-2024 16:54:33,42,18.005
 08-06-2024 16:54:33,45,18.005
 08-06-2024 16:54:33,43,3.962
 08-06-2024 16:54:33,44,3.962
 08-06-2024 16:54:33,52,4.539
 08-06-2024 16:54:33,43,4.539
 08-06-2024 16:54:33,43,4.276
 08-06-2024 16:54:33,42,6.548
 08-06-2024 16:54:34,43,6.548
 08-06-2024 16:54:34,42,1.7
 08-06-2024 16:54:34,43,1.7
 08-06-2024 16:54:34,43,5.724
 08-06-2024 16:54:34,43,5.724
 08-06-2024 16:54:34,42,7.406
 08-06-2024 16:54:34,42,7.406
 08-06-2024 16:54:34,42,5.068
 08-06-2024 16:54:34,43,5.068
 08-06-2024 16:54:34,42,3.036
 08-06-2024 16:54:35,43,3.036
 08-06-2024 16:54:35,43,3.446
 08-06-2024 16:54:35,43,3.446
 08-06-2024 16:54:35,43,3.135
 08-06-2024 16:54:35,43,3.135
 08-06-2024 16:54:35,43,4.189
 08-06-2024 16:54:35,43,4.189
 08-06-2024 16:54:35,42,4.298
 08-06-2024 16:54:35,42,4.9
 08-06-2024 16:54:35,43,4.9
 08-06-2024 16:54:36,43,5.709
 08-06-2024 16:54:36,42,5.709
 08-06-2024 16:54:36,42,4.44
 08-06-2024 16:54:36,42,4.44
 08-06-2024 16:54:36,42,4.04
 08-06-2024 16:54:36,42,4.29
 08-06-2024 16:54:36,42,4.29
 08-06-2024 16:54:36,42,4.953
 08-06-2024 16:54:36,43,4.953
 08-06-2024 16:54:36,42,13.398
 08-06-2024 16:54:37,44,4.889
 08-06-2024 16:54:37,43,4.889
 08-06-2024 16:54:37,42,4.176
 08-06-2024 16:54:37,42,4.176
 08-06-2024 16:54:37,52,14.563
 08-06-2024 16:54:37,43,4.208
 08-06-2024 16:54:37,43,4.208
 08-06-2024 16:54:37,43,3.752
 08-06-2024 16:54:37,43,3.752
 08-06-2024 16:54:37,43,4.91
 08-06-2024 16:54:38,42,4.91
 08-06-2024 16:54:38,44,13.008
 08-06-2024 16:54:38,43,4.849
 08-06-2024 16:54:38,43,4.849
 08-06-2024 16:54:38,42,4.817
 08-06-2024 16:54:38,42,4.817
 08-06-2024 16:54:38,44,4.798
 08-06-2024 16:54:38,43,4.798
 08-06-2024 16:54:38,42,4.019
 08-06-2024 16:54:38,43,2.843
 08-06-2024 16:54:39,42,2.843
 08-06-2024 16:54:39,42,5.611
 08-06-2024 16:54:39,42,5.611
 08-06-2024 16:54:39,42,5.43
 08-06-2024 16:54:39,43,3.045
 08-06-2024 16:54:39,42,3.045
 08-06-2024 16:54:39,41,4.573
 08-06-2024 16:54:39,43,4.573
 08-06-2024 16:54:39,43,2.008
 08-06-2024 16:54:39,42,2.008
 08-06-2024 16:54:40,43,3.595
 08-06-2024 16:54:40,43,3.89
 08-06-2024 16:54:40,43,3.89
 08-06-2024 16:54:40,43,4.646
 08-06-2024 16:54:40,42,4.646
 08-06-2024 16:54:40,43,3.638
 08-06-2024 16:54:40,43,5.833
 08-06-2024 16:54:40,44,5.833
 08-06-2024 16:54:40,43,4.511
 08-06-2024 16:54:40,43,4.511
 08-06-2024 16:54:41,41,4.098
 08-06-2024 16:54:41,43,4.098
 08-06-2024 16:54:41,43,4.687
 08-06-2024 16:54:41,43,4.326
 08-06-2024 16:54:41,43,4.326
 08-06-2024 16:54:41,43,5.132
 08-06-2024 16:54:41,42,5.132
 08-06-2024 16:54:41,42,4.624
 08-06-2024 16:54:41,42,4.624
 08-06-2024 16:54:41,42,4.72
 08-06-2024 16:54:42,43,2.868
 08-06-2024 16:54:42,41,2.868
 08-06-2024 16:54:42,42,4.933
 08-06-2024 16:54:42,43,4.933
 08-06-2024 16:54:42,43,4.661
 08-06-2024 16:54:42,43,4.661
 08-06-2024 16:54:42,43,6.009
 08-06-2024 16:54:42,43,2.387
 08-06-2024 16:54:42,42,2.387
 08-06-2024 16:54:42,42,3.822
 08-06-2024 16:54:43,43,3.822
 08-06-2024 16:54:43,42,4.806
 08-06-2024 16:54:43,42,3.742
 08-06-2024 16:54:43,42,3.742
 08-06-2024 16:54:43,42,4.232
 08-06-2024 16:54:43,43,4.232
 08-06-2024 16:54:43,43,5.049
 08-06-2024 16:54:43,43,4.102
 08-06-2024 16:54:43,43,4.102
 08-06-2024 16:54:43,43,3.118
 08-06-2024 16:54:44,43,3.118
 08-06-2024 16:54:44,43,4.281
 08-06-2024 16:54:44,42,4.281
 08-06-2024 16:54:44,43,4.406
 08-06-2024 16:54:44,49,7.951
 08-06-2024 16:54:44,42,7.951
 08-06-2024 16:54:44,43,1.578
 08-06-2024 16:54:44,43,19.023
 08-06-2024 16:54:44,43,19.023
 08-06-2024 16:54:44,52,3.659
 08-06-2024 16:54:45,43,3.659
 08-06-2024 16:54:45,41,3.648
 08-06-2024 16:54:45,43,3.648
 08-06-2024 16:54:45,43,3.778
 08-06-2024 16:54:45,42,3.778
 08-06-2024 16:54:45,42,4.972
 08-06-2024 16:54:45,43,4.969
 08-06-2024 16:54:45,43,4.969
 08-06-2024 16:54:45,42,4.489
 08-06-2024 16:54:45,43,4.489
 08-06-2024 16:54:46,44,6.13
 08-06-2024 16:54:46,42,6.13
 08-06-2024 16:54:46,42,3.898
 08-06-2024 16:54:46,43,3.898
 08-06-2024 16:54:46,43,4.787
 08-06-2024 16:54:46,42,2.433
 08-06-2024 16:54:46,43,2.433
 08-06-2024 16:54:46,43,4.119
 08-06-2024 16:54:46,43,4.119
 08-06-2024 16:54:46,44,5.102
 08-06-2024 16:54:47,46,4.3
 08-06-2024 16:54:47,43,4.3
 08-06-2024 16:54:47,43,5.711
 08-06-2024 16:54:47,42,5.711
 08-06-2024 16:54:47,43,3.088
 08-06-2024 16:54:47,43,3.088
 08-06-2024 16:54:47,42,4.546
 08-06-2024 16:54:47,42,3.405
 08-06-2024 16:54:47,43,3.405
 08-06-2024 16:54:47,43,5.163
 08-06-2024 16:54:48,42,5.163
 08-06-2024 16:54:48,42,4.346
 08-06-2024 16:54:48,43,3.218
 08-06-2024 16:54:48,43,3.218
 08-06-2024 16:54:48,42,5.165
 08-06-2024 16:54:48,43,5.165
 08-06-2024 16:54:48,43,5.267
 08-06-2024 16:54:48,43,3.289
 08-06-2024 16:54:48,42,3.289
