Czas,Temperatura procesora,Zużycie procesora
 07-06-2024 22:27:28,47,8.498
 07-06-2024 22:27:29,50,10.203
 07-06-2024 22:27:30,52,10.264
 07-06-2024 22:27:31,52,11.31
 07-06-2024 22:27:32,47,9.141
 07-06-2024 22:27:33,50,9.054
 07-06-2024 22:27:34,53,11.764
 07-06-2024 22:27:35,47,10.334
 07-06-2024 22:27:36,54,9.292
 07-06-2024 22:27:37,50,17.122
 07-06-2024 22:27:38,52,10.187
 07-06-2024 22:27:39,55,22.657
 07-06-2024 22:27:40,49,14.765
 07-06-2024 22:27:41,51,9.136
 07-06-2024 22:27:42,56,15.492
 07-06-2024 22:27:43,48,11.788
 07-06-2024 22:27:44,51,9.772
 07-06-2024 22:27:45,53,9.473
 07-06-2024 22:27:46,50,6.477
 07-06-2024 22:27:47,55,11.187
 07-06-2024 22:27:48,47,6.954
 07-06-2024 22:27:49,52,8.145
 07-06-2024 22:27:50,47,7.519
 07-06-2024 22:27:51,54,10.487
 07-06-2024 22:27:52,55,16.598
 07-06-2024 22:27:53,52,19.684
 07-06-2024 22:27:54,51,11.407
 07-06-2024 22:27:55,58,14.185
 07-06-2024 22:27:56,49,6.758
 07-06-2024 22:27:57,51,8.775
 07-06-2024 22:27:58,50,10.85
 07-06-2024 22:27:59,50,10.625
 07-06-2024 22:28:00,47,9.607
 07-06-2024 22:28:01,52,12.076
 07-06-2024 22:28:02,49,13.601
 07-06-2024 22:28:03,47,8.483
 07-06-2024 22:28:04,55,8.539
 07-06-2024 22:28:05,48,7.83
 07-06-2024 22:28:06,51,8.591
 07-06-2024 22:28:07,52,10.144
 07-06-2024 22:28:08,51,6.497
 07-06-2024 22:28:09,50,8.247
 07-06-2024 22:28:10,49,6.778
 07-06-2024 22:28:11,52,9.88
 07-06-2024 22:28:12,47,8.66
 07-06-2024 22:28:13,53,8.32
 07-06-2024 22:28:14,47,6.599
 07-06-2024 22:28:15,52,7.471
 07-06-2024 22:28:16,49,8.277
 07-06-2024 22:28:17,54,9.216
 07-06-2024 22:28:18,51,15.529
 07-06-2024 22:28:19,58,13.534
 07-06-2024 22:28:20,58,19.269
 07-06-2024 22:28:21,55,16.505
 07-06-2024 22:28:22,55,14.772
 07-06-2024 22:28:23,52,14.473
 07-06-2024 22:28:24,55,17.604
 07-06-2024 22:28:25,60,10.983
 07-06-2024 22:28:26,55,14.856
 07-06-2024 22:28:27,58,17.176
 07-06-2024 22:28:28,52,19.356
 07-06-2024 22:28:29,55,14.583
 07-06-2024 22:28:30,50,19.85
 07-06-2024 22:28:31,54,12.005
 07-06-2024 22:28:32,51,16.393
 07-06-2024 22:28:33,51,16.235
 07-06-2024 22:28:34,49,11.393
 07-06-2024 22:28:35,51,12.3
 07-06-2024 22:28:36,55,13.137
 07-06-2024 22:28:37,49,7.703
 07-06-2024 22:28:38,55,12.148
 07-06-2024 22:28:39,47,8.178
 07-06-2024 22:28:40,53,8.455
 07-06-2024 22:28:41,49,12.4
 07-06-2024 22:28:42,48,7.663
 07-06-2024 22:28:43,48,9.274
 07-06-2024 22:28:44,50,9.189
 07-06-2024 22:28:45,49,11.236
 07-06-2024 22:28:46,54,12.842
 07-06-2024 22:28:47,49,9.72
 07-06-2024 22:28:48,52,12.754
 07-06-2024 22:28:49,50,9.375
 07-06-2024 22:28:50,55,8.634
 07-06-2024 22:28:51,52,13.125
 07-06-2024 22:28:52,49,7.538
 07-06-2024 22:28:53,49,8.921
 07-06-2024 22:28:54,47,6.733
 07-06-2024 22:28:55,49,8.124
 07-06-2024 22:28:56,51,9.544
 07-06-2024 22:28:57,51,6.578
 07-06-2024 22:28:58,51,11.321
 07-06-2024 22:28:59,47,8.412
 07-06-2024 22:29:00,55,8.59
 07-06-2024 22:29:01,49,10.808
 07-06-2024 22:29:02,51,7.413
 07-06-2024 22:29:03,51,12.795
 07-06-2024 22:29:04,49,8.257
 07-06-2024 22:29:05,47,8.925
 07-06-2024 22:29:06,47,6.619
 07-06-2024 22:29:07,49,8.232
 07-06-2024 22:29:08,49,10.343
 07-06-2024 22:29:09,52,7.112
 07-06-2024 22:29:10,49,11.249
 07-06-2024 22:29:11,48,10.816
 07-06-2024 22:29:12,49,8.522
 07-06-2024 22:29:13,56,10.588
 07-06-2024 22:29:14,51,9.878
 07-06-2024 22:29:15,48,9.057
 07-06-2024 22:29:16,54,9.871
 07-06-2024 22:29:17,49,10.558
 07-06-2024 22:29:18,48,8.256
 07-06-2024 22:29:19,49,10.02
 07-06-2024 22:29:20,50,10.621
 07-06-2024 22:29:21,52,8.285
 07-06-2024 22:29:22,56,12.935
 07-06-2024 22:29:23,47,7.896
 07-06-2024 22:29:24,51,11.343
 07-06-2024 22:29:25,54,19.354
 07-06-2024 22:29:26,48,12.991
 07-06-2024 22:29:27,54,14.127
 07-06-2024 22:29:28,51,14.7
 07-06-2024 22:29:29,54,10.35
 07-06-2024 22:29:30,59,15.424
 07-06-2024 22:29:31,49,13.532
 07-06-2024 22:29:32,50,8.577
 07-06-2024 22:29:33,51,8.458
 07-06-2024 22:29:34,49,7.26
 07-06-2024 22:29:35,51,9.988
 07-06-2024 22:29:36,51,7.404
 07-06-2024 22:29:37,52,9.535
 07-06-2024 22:29:38,51,10.632
 07-06-2024 22:29:39,50,9.419
 07-06-2024 22:29:40,51,9.941
 07-06-2024 22:29:41,49,8.149
 07-06-2024 22:29:42,56,13.435
 07-06-2024 22:29:43,47,8.08
 07-06-2024 22:29:44,54,7.946
 07-06-2024 22:29:45,47,8.528
 07-06-2024 22:29:46,49,7.141
 07-06-2024 22:29:47,52,9.654
 07-06-2024 22:29:48,49,8.302
 07-06-2024 22:29:49,52,12.295
 07-06-2024 22:29:50,47,10.064
 07-06-2024 22:29:51,49,8.333
 07-06-2024 22:29:52,52,13.634
 07-06-2024 22:29:53,52,10.09
 07-06-2024 22:29:54,50,14.207
 07-06-2024 22:29:55,48,11.255
 07-06-2024 22:29:56,52,16.485
 07-06-2024 22:29:57,58,18.085
 07-06-2024 22:29:58,54,17.027
 07-06-2024 22:29:59,54,12.571
 07-06-2024 22:30:00,51,16.763
 07-06-2024 22:30:01,52,19.563
 07-06-2024 22:30:02,51,8.231
 07-06-2024 22:30:03,49,10.373
 07-06-2024 22:30:04,49,9.139
 07-06-2024 22:30:05,51,8.922
 07-06-2024 22:30:06,47,8.005
 07-06-2024 22:30:07,49,8.042
 07-06-2024 22:30:08,55,9.4
 07-06-2024 22:30:09,47,10.736
 07-06-2024 22:30:10,50,11.279
 07-06-2024 22:30:11,48,12.254
 07-06-2024 22:30:12,49,9.373
 07-06-2024 22:30:13,52,8.993
 07-06-2024 22:30:14,49,8.044
 07-06-2024 22:30:15,50,9.401
 07-06-2024 22:30:16,52,9.882
 07-06-2024 22:30:17,50,9.561
 07-06-2024 22:30:18,47,7.351
 07-06-2024 22:30:19,53,8.034
 07-06-2024 22:30:20,50,8.822
 07-06-2024 22:30:21,52,13.836
 07-06-2024 22:30:22,52,12.153
 07-06-2024 22:30:23,50,12.755
 07-06-2024 22:30:24,52,10.093
 07-06-2024 22:30:25,47,7.602
 07-06-2024 22:30:26,50,7.663
 07-06-2024 22:30:27,52,8.737
 07-06-2024 22:30:28,46,7.005
 07-06-2024 22:30:29,51,8.586
 07-06-2024 22:30:30,47,8.041
 07-06-2024 22:30:31,49,14.975
 07-06-2024 22:30:32,54,13.681
 07-06-2024 22:30:33,47,6.803
 07-06-2024 22:30:34,51,11.265
 07-06-2024 22:30:35,48,16.417
 07-06-2024 22:30:36,49,9.253
 07-06-2024 22:30:37,55,12.621
 07-06-2024 22:30:38,49,9.931
 07-06-2024 22:30:39,55,14.504
 07-06-2024 22:30:40,48,12.842
 07-06-2024 22:30:41,49,16.87
 07-06-2024 22:30:42,50,12.515
 07-06-2024 22:30:43,50,11.862
 07-06-2024 22:30:44,49,13.357
 07-06-2024 22:30:45,52,23.619
 07-06-2024 22:30:46,49,23.134
 07-06-2024 22:30:47,52,8.613
 07-06-2024 22:30:48,48,12.78
 07-06-2024 22:30:49,47,7.837
 07-06-2024 22:30:50,49,8.835
 07-06-2024 22:30:51,52,18.403
 07-06-2024 22:30:52,50,17.549
 07-06-2024 22:30:53,56,18.506
 07-06-2024 22:30:54,50,10.417
 07-06-2024 22:30:55,51,11.285
 07-06-2024 22:30:56,52,11.426
 07-06-2024 22:30:57,51,19.231
 07-06-2024 22:30:58,52,15.785
 07-06-2024 22:30:59,48,16.111
 07-06-2024 22:31:00,49,9.706
 07-06-2024 22:31:01,54,11.805
 07-06-2024 22:31:02,47,8.968
 07-06-2024 22:31:03,49,8.697
 07-06-2024 22:31:04,47,9.244
 07-06-2024 22:31:05,54,7.225
 07-06-2024 22:31:06,49,9.227
 07-06-2024 22:31:07,47,6.48
 07-06-2024 22:31:08,51,8.805
 07-06-2024 22:31:09,48,7.665
 07-06-2024 22:31:10,55,9.071
 07-06-2024 22:31:11,48,10.204
 07-06-2024 22:31:12,48,6.724
 07-06-2024 22:31:13,49,10.776
 07-06-2024 22:31:14,48,10.941
 07-06-2024 22:31:15,52,8.116
 07-06-2024 22:31:16,52,7.594
 07-06-2024 22:31:17,54,7.504
 07-06-2024 22:31:18,47,7.198
 07-06-2024 22:31:19,53,7.697
 07-06-2024 22:31:20,50,17.083
 07-06-2024 22:31:21,52,9.921
 07-06-2024 22:31:22,59,21.222
 07-06-2024 22:31:23,50,24.304
 07-06-2024 22:31:24,51,12.569
 07-06-2024 22:31:25,54,7.91
 07-06-2024 22:31:26,50,12.779
 07-06-2024 22:31:27,48,13.05
 07-06-2024 22:31:28,51,12.133
 07-06-2024 22:31:29,48,12.511
 07-06-2024 22:31:30,52,9.623
 07-06-2024 22:31:31,52,17.715
 07-06-2024 22:31:32,51,12.676
 07-06-2024 22:31:33,55,12.04
 07-06-2024 22:31:34,53,14.538
 07-06-2024 22:31:35,54,13.07
 07-06-2024 22:31:36,52,14.647
 07-06-2024 22:31:37,49,11.078
 07-06-2024 22:31:38,55,8.581
 07-06-2024 22:31:39,52,9.876
 07-06-2024 22:31:40,49,11.288
 07-06-2024 22:31:41,54,11.75
 07-06-2024 22:31:42,47,9.57
 07-06-2024 22:31:43,51,8.942
 07-06-2024 22:31:44,57,12.636
 07-06-2024 22:31:45,48,8.888
 07-06-2024 22:31:46,50,9.832
 07-06-2024 22:31:47,47,8.879
 07-06-2024 22:31:48,51,8.519
 07-06-2024 22:31:49,48,8.739
 07-06-2024 22:31:50,53,9.398
 07-06-2024 22:31:51,55,13.22
 07-06-2024 22:31:52,47,8.235
 07-06-2024 22:31:53,49,10.015
 07-06-2024 22:31:54,47,12.678
 07-06-2024 22:31:55,53,11.27
 07-06-2024 22:31:56,52,14.546
 07-06-2024 22:31:57,49,8.654
 07-06-2024 22:31:58,56,8.217
 07-06-2024 22:31:59,48,8.799
 07-06-2024 22:32:00,55,9.744
 07-06-2024 22:32:01,52,10.614
 07-06-2024 22:32:02,55,9.107
 07-06-2024 22:32:03,52,10.671
 07-06-2024 22:32:04,51,11.103
 07-06-2024 22:32:05,51,11.224
 07-06-2024 22:32:06,49,7.81
 07-06-2024 22:32:07,54,9.433
 07-06-2024 22:32:08,48,9.899
 07-06-2024 22:32:09,49,15.559
 07-06-2024 22:32:10,56,10
 07-06-2024 22:32:11,49,10.411
 07-06-2024 22:32:12,54,9.761
 07-06-2024 22:32:13,49,12.693
 07-06-2024 22:32:14,56,13.934
 07-06-2024 22:32:15,55,13.132
 07-06-2024 22:32:16,50,7.416
 07-06-2024 22:32:17,55,9.107
 07-06-2024 22:32:18,52,10.671
 07-06-2024 22:32:19,51,11.103
 07-06-2024 22:32:20,51,11.224
 07-06-2024 22:32:21,49,7.81
 07-06-2024 22:32:22,54,9.433
 07-06-2024 22:32:23,48,9.899
 07-06-2024 22:32:24,49,15.559
 07-06-2024 22:32:25,56,10
 07-06-2024 22:32:26,49,10.411
 07-06-2024 22:32:27,54,9.761
 07-06-2024 22:32:28,47,8.236
 07-06-2024 22:32:29,55,12.118
 07-06-2024 22:32:30,49,9.31
 07-06-2024 22:32:31,51,8.549
 07-06-2024 22:32:32,51,14.503
 07-06-2024 22:32:33,54,18.052
 07-06-2024 22:32:34,61,19.523
 07-06-2024 22:32:35,53,13.402
 07-06-2024 22:32:36,47,6.97
 07-06-2024 22:32:37,51,8.321
 07-06-2024 22:32:38,47,6.659
 07-06-2024 22:32:39,52,8.341
 07-06-2024 22:32:40,47,9.246
 07-06-2024 22:32:41,52,20.684
 07-06-2024 22:32:42,57,35.346
 07-06-2024 22:32:43,57,25.05
 07-06-2024 22:32:44,50,8.356
 07-06-2024 22:32:45,56,15.475
 07-06-2024 22:32:46,48,7.796
 07-06-2024 22:32:47,51,8.707
 07-06-2024 22:32:48,47,8.159
 07-06-2024 22:32:49,54,7.993
 07-06-2024 22:32:50,47,8.148
 07-06-2024 22:32:51,47,6.572
 07-06-2024 22:32:52,57,10.345
 07-06-2024 22:32:53,47,8.92
 07-06-2024 22:32:54,54,8.195
 07-06-2024 22:32:55,48,12.733
 07-06-2024 22:32:56,49,8.64
 07-06-2024 22:32:57,53,8.925
 07-06-2024 22:32:58,47,6.846
 07-06-2024 22:32:59,48,9.582
 07-06-2024 22:33:00,47,7.272
 07-06-2024 22:33:01,55,8.32
 07-06-2024 22:33:02,55,10.18
 07-06-2024 22:33:03,53,9.071
 07-06-2024 22:33:04,48,9.027
 07-06-2024 22:33:05,53,10.107
 07-06-2024 22:33:06,52,10.341
 07-06-2024 22:33:07,46,7.652
 07-06-2024 22:33:08,52,8.401
 07-06-2024 22:33:09,47,7.41
 07-06-2024 22:33:10,54,7.974
 07-06-2024 22:33:11,52,7.464
 07-06-2024 22:33:12,52,8.382
 07-06-2024 22:33:13,47,10.888
 07-06-2024 22:33:14,51,5.159
 07-06-2024 22:33:15,49,14.755
 07-06-2024 22:33:16,48,8.009
 07-06-2024 22:33:17,55,8.267
 07-06-2024 22:33:18,49,8.441
 07-06-2024 22:33:19,52,9.71
 07-06-2024 22:33:20,52,11.804
 07-06-2024 22:33:21,54,14.517
 07-06-2024 22:33:22,55,20.764
 07-06-2024 22:33:23,56,18.46
 07-06-2024 22:33:24,54,18.21
 07-06-2024 22:33:25,59,52.227
 07-06-2024 22:33:26,58,51.1
 07-06-2024 22:33:27,57,44.487
 07-06-2024 22:33:28,58,43.919
 07-06-2024 22:33:29,53,34.363
 07-06-2024 22:33:30,58,41.247
 07-06-2024 22:33:31,57,34.802
 07-06-2024 22:33:32,58,37.141
 07-06-2024 22:33:33,52,21.794
 07-06-2024 22:33:34,48,8.787
 07-06-2024 22:33:35,52,18.009
 07-06-2024 22:33:36,47,11.844
 07-06-2024 22:33:37,47,6.404
 07-06-2024 22:33:38,54,7.468
 07-06-2024 22:33:39,47,7.3
 07-06-2024 22:33:40,49,10.128
 07-06-2024 22:33:41,50,10.613
 07-06-2024 22:33:42,51,13.154
 07-06-2024 22:33:43,50,12.912
 07-06-2024 22:33:44,49,7.526
 07-06-2024 22:33:45,51,8.736
 07-06-2024 22:33:46,51,13.501
 07-06-2024 22:33:47,52,10.041
 07-06-2024 22:33:48,50,12.518
 07-06-2024 22:33:49,52,6.527
 07-06-2024 22:33:50,55,8.611
 07-06-2024 22:33:51,47,6.346
 07-06-2024 22:33:52,52,9.286
 07-06-2024 22:33:53,52,11.269
 07-06-2024 22:33:54,55,8.906
 07-06-2024 22:33:55,50,9.934
 07-06-2024 22:33:56,49,10.79
 07-06-2024 22:33:57,55,12.052
 07-06-2024 22:33:58,47,5.738
 07-06-2024 22:33:59,52,12.411
 07-06-2024 22:34:00,51,10.88
 07-06-2024 22:34:01,54,11.519
 07-06-2024 22:34:02,54,13.779
 07-06-2024 22:34:03,47,8.79
 07-06-2024 22:34:04,55,8.376
 07-06-2024 22:34:05,48,7.601
 07-06-2024 22:34:06,54,15.347
 07-06-2024 22:34:07,48,8.352
 07-06-2024 22:34:08,54,6.232
 07-06-2024 22:34:09,50,8.652
 07-06-2024 22:34:10,51,5.055
 07-06-2024 22:34:11,54,9.669
 07-06-2024 22:34:12,47,5.469
 07-06-2024 22:34:13,52,7.689
 07-06-2024 22:34:14,47,8.043
 07-06-2024 22:34:15,48,9.919
 07-06-2024 22:34:16,47,7.79
 07-06-2024 22:34:17,54,10.282
 07-06-2024 22:34:18,47,7.083
 07-06-2024 22:34:19,51,6.534
 07-06-2024 22:34:20,49,7.947
 07-06-2024 22:34:21,48,6.065
 07-06-2024 22:34:22,50,8.29
 07-06-2024 22:34:23,47,6.01
 07-06-2024 22:34:24,53,9.951
 07-06-2024 22:34:25,49,7.441
 07-06-2024 22:34:26,52,8.307
 07-06-2024 22:34:27,49,8.997
 07-06-2024 22:34:28,51,9.81
 07-06-2024 22:34:29,49,9.08
 07-06-2024 22:34:30,50,6.343
 07-06-2024 22:34:31,49,8.327
 07-06-2024 22:34:32,47,6.703
 07-06-2024 22:34:33,52,7.076
 07-06-2024 22:34:34,48,6.857
 07-06-2024 22:34:35,49,15.972
 07-06-2024 22:34:36,49,7.192
 07-06-2024 22:34:37,52,6.991
 07-06-2024 22:34:38,47,6.668
 07-06-2024 22:34:39,52,6.276
 07-06-2024 22:34:40,56,14.012
 07-06-2024 22:34:41,47,11.23
 07-06-2024 22:34:42,49,8.117
 07-06-2024 22:34:43,49,9.784
 07-06-2024 22:34:44,54,12.595
 07-06-2024 22:34:45,47,9.698
 07-06-2024 22:34:46,50,6.476
 07-06-2024 22:34:47,53,8.521
 07-06-2024 22:34:48,53,9.137
 07-06-2024 22:34:49,47,15.657
 07-06-2024 22:34:50,46,6.73
 07-06-2024 22:34:51,52,7.789
 07-06-2024 22:34:52,48,8.963
 07-06-2024 22:34:53,50,7.49
 07-06-2024 22:34:54,56,19.43
 07-06-2024 22:34:55,50,10.763
 07-06-2024 22:34:56,51,8.203
 07-06-2024 22:34:57,53,12.273
 07-06-2024 22:34:59,48,7.718
 07-06-2024 22:34:59,57,12.891
 07-06-2024 22:35:00,55,17.033
 07-06-2024 22:35:01,52,19.112
 07-06-2024 22:35:02,58,19.679
 07-06-2024 22:35:03,52,12.997
 07-06-2024 22:35:04,56,15.754
 07-06-2024 22:35:05,56,27.3
 07-06-2024 22:35:06,48,13.757
 07-06-2024 22:35:07,56,26.682
 07-06-2024 22:35:08,58,25.051
 07-06-2024 22:35:09,56,29.587
 07-06-2024 22:35:10,55,10.654
 07-06-2024 22:35:11,55,22.715
 07-06-2024 22:35:12,56,32.263
 07-06-2024 22:35:13,58,17.74
 07-06-2024 22:35:14,56,31.116
 07-06-2024 22:35:15,56,22.258
 07-06-2024 22:35:16,55,24.465
 07-06-2024 22:35:17,54,15.343
 07-06-2024 22:35:18,56,16.395
 07-06-2024 22:35:19,50,18.621
 07-06-2024 22:35:20,52,11.341
 07-06-2024 22:35:21,55,23.267
 07-06-2024 22:35:22,58,26.558
 07-06-2024 22:35:23,56,9.532
 07-06-2024 22:35:24,58,9.211
 07-06-2024 22:35:25,54,6.387
 07-06-2024 22:35:26,52,17.984
 07-06-2024 22:35:27,56,23.005
 07-06-2024 22:35:28,59,15.932
 07-06-2024 22:35:29,54,18.593
 07-06-2024 22:35:30,55,14.89
 07-06-2024 22:35:31,56,18.05
 07-06-2024 22:35:32,58,24.379
 07-06-2024 22:35:33,56,28.011
 07-06-2024 22:35:34,58,23.718
 07-06-2024 22:35:35,55,23.65
 07-06-2024 22:35:36,56,21.991
 07-06-2024 22:35:37,54,22.038
 07-06-2024 22:35:38,53,16.215
 07-06-2024 22:35:39,52,17.883
 07-06-2024 22:35:40,52,14.491
 07-06-2024 22:35:41,56,15.378
 07-06-2024 22:35:42,58,20.283
 07-06-2024 22:35:43,54,13.709
 07-06-2024 22:35:44,60,12.863
 07-06-2024 22:35:45,55,22.143
 07-06-2024 22:35:46,55,18.832
 07-06-2024 22:35:47,57,19.791
 07-06-2024 22:35:48,58,24.815
 07-06-2024 22:35:49,57,14.497
 07-06-2024 22:35:50,56,15.358
 07-06-2024 22:35:51,56,27.005
 07-06-2024 22:35:52,58,23.376
 07-06-2024 22:35:53,58,26.162
 07-06-2024 22:35:54,55,22.066
 07-06-2024 22:35:55,58,27.18
 07-06-2024 22:35:56,55,26.81
 07-06-2024 22:35:57,54,24.507
 07-06-2024 22:35:58,50,14.953
 07-06-2024 22:35:59,56,7.574
 07-06-2024 22:36:00,54,15.034
 07-06-2024 22:36:01,58,17.131
 07-06-2024 22:36:02,56,19.879
 07-06-2024 22:36:03,60,18.12
 07-06-2024 22:36:04,53,11.913
 07-06-2024 22:36:05,58,18.152
 07-06-2024 22:36:06,56,18.003
 07-06-2024 22:36:07,55,13.214
 07-06-2024 22:36:08,56,16.906
 07-06-2024 22:36:09,56,17.736
 07-06-2024 22:36:10,58,13.483
 07-06-2024 22:36:11,58,20.201
 07-06-2024 22:36:12,56,25.322
 07-06-2024 22:36:13,57,13.086
 07-06-2024 22:36:14,59,14.146
 07-06-2024 22:36:15,56,10.525
 07-06-2024 22:36:16,58,24.191
 07-06-2024 22:36:17,54,18.357
 07-06-2024 22:36:18,54,13.883
 07-06-2024 22:36:19,58,18.77
 07-06-2024 22:36:20,60,14.478
 07-06-2024 22:36:21,56,13.816
 07-06-2024 22:36:22,54,19.872
 07-06-2024 22:36:23,55,12.629
 07-06-2024 22:36:24,55,13.143
 07-06-2024 22:36:25,64,16.479
 07-06-2024 22:36:26,57,12.132
 07-06-2024 22:36:27,59,16.73
 07-06-2024 22:36:28,58,19.945
 07-06-2024 22:36:29,55,12.454
 07-06-2024 22:36:30,56,23.181
 07-06-2024 22:36:31,57,24.444
 07-06-2024 22:36:32,58,19.664
 07-06-2024 22:36:33,58,18.059
 07-06-2024 22:36:34,56,16.064
 07-06-2024 22:36:35,56,17.057
 07-06-2024 22:36:36,54,19.541
 07-06-2024 22:36:37,55,18.741
 07-06-2024 22:36:39,59,23.854
 07-06-2024 22:36:39,60,36.54
 07-06-2024 22:36:40,54,29.226
 07-06-2024 22:36:41,60,40.852
 07-06-2024 22:36:42,59,38.574
 07-06-2024 22:36:43,60,45.637
 07-06-2024 22:36:44,58,33.925
 07-06-2024 22:36:45,56,17.613
 07-06-2024 22:36:46,54,15.551
 07-06-2024 22:36:47,56,22.464
 07-06-2024 22:36:48,56,13.45
 07-06-2024 22:36:49,50,16.468
 07-06-2024 22:36:50,50,18.751
 07-06-2024 22:36:51,56,17.295
 07-06-2024 22:36:52,56,18.899
 07-06-2024 22:36:53,54,12.69
 07-06-2024 22:36:54,55,13.948
 07-06-2024 22:36:55,57,16.218
 07-06-2024 22:36:56,56,10.936
 07-06-2024 22:36:57,52,17.525
 07-06-2024 22:36:58,56,21.041
 07-06-2024 22:36:59,60,29.333
 07-06-2024 22:37:00,56,40.167
 07-06-2024 22:37:01,58,32.595
 07-06-2024 22:37:02,58,24.693
 07-06-2024 22:37:03,55,16.53
 07-06-2024 22:37:04,55,15.411
 07-06-2024 22:37:05,56,11.498
 07-06-2024 22:37:06,54,14.992
 07-06-2024 22:37:07,58,16.26
 07-06-2024 22:37:08,54,16.417
 07-06-2024 22:37:09,51,19.171
 07-06-2024 22:37:10,55,17.552
 07-06-2024 22:37:11,55,22.242
 07-06-2024 22:37:16,61,32.507
 07-06-2024 22:37:18,56,58.207
 07-06-2024 22:37:18,60,89.301
 07-06-2024 22:37:19,62,89.51
 07-06-2024 22:37:20,60,73.807
 07-06-2024 22:37:21,61,64.705
 07-06-2024 22:37:22,53,46.324
 07-06-2024 22:37:23,55,22.653
 07-06-2024 22:37:24,49,18.303
 07-06-2024 22:37:25,55,24.027
 07-06-2024 22:37:26,57,34.136
 07-06-2024 22:37:27,56,25.897
 07-06-2024 22:37:28,53,12.209
 07-06-2024 22:37:29,56,22.336
 07-06-2024 22:37:30,60,29.643
 07-06-2024 22:37:31,59,34.356
 07-06-2024 22:37:32,56,15.574
 07-06-2024 22:37:33,49,12.821
 07-06-2024 22:37:34,56,10.017
 07-06-2024 22:37:35,55,10.307
 07-06-2024 22:37:36,48,7.651
 07-06-2024 22:37:37,52,8.798
 07-06-2024 22:37:38,49,5.729
 07-06-2024 22:37:39,53,9.768
 07-06-2024 22:37:40,47,7.09
 07-06-2024 22:37:41,55,8.343
 07-06-2024 22:37:42,47,9.415
 07-06-2024 22:37:43,54,6.398
 07-06-2024 22:37:44,61,9.651
 07-06-2024 22:37:45,58,7.041
 07-06-2024 22:37:46,55,12.957
 07-06-2024 22:37:47,52,8.37
 07-06-2024 22:37:48,58,9.352
 07-06-2024 22:37:49,49,8.757
 07-06-2024 22:37:50,55,9.017
 07-06-2024 22:37:51,52,10.757
 07-06-2024 22:37:52,54,9.656
 07-06-2024 22:37:53,59,16.654
 07-06-2024 22:37:54,48,11.349
 07-06-2024 22:37:55,56,15.006
 07-06-2024 22:37:56,54,10.921
 07-06-2024 22:37:57,56,9.509
 07-06-2024 22:37:58,50,11.517
 07-06-2024 22:37:59,54,13.7
 07-06-2024 22:38:00,55,12.995
 07-06-2024 22:38:01,53,11.275
 07-06-2024 22:38:02,53,12.981
 07-06-2024 22:38:03,50,8.362
 07-06-2024 22:38:04,54,7.196
 07-06-2024 22:38:05,51,12.973
 07-06-2024 22:38:06,57,18.008
 07-06-2024 22:38:07,52,12.248
 07-06-2024 22:38:08,50,11.185
 07-06-2024 22:38:09,53,9.884
 07-06-2024 22:38:10,49,13.699
 07-06-2024 22:38:11,51,7.456
 07-06-2024 22:38:12,58,11.27
 07-06-2024 22:38:13,52,7.47
 07-06-2024 22:38:14,58,9.297
 07-06-2024 22:38:15,49,7.838
 07-06-2024 22:38:16,53,9.569
 07-06-2024 22:38:17,49,7.025
 07-06-2024 22:38:18,52,7.374
 07-06-2024 22:38:19,48,6.293
 07-06-2024 22:38:20,55,6.568
 07-06-2024 22:38:21,49,8.186
 07-06-2024 22:38:22,52,11.045
 07-06-2024 22:38:23,49,8.239
 07-06-2024 22:38:24,55,8.268
 07-06-2024 22:38:25,52,13.648
 07-06-2024 22:38:26,52,8.567
 07-06-2024 22:38:27,55,13.23
 07-06-2024 22:38:28,47,7.193
 07-06-2024 22:38:29,56,7.14
 07-06-2024 22:38:30,47,7.334
 07-06-2024 22:38:31,52,7.439
 07-06-2024 22:38:32,49,8.155
 07-06-2024 22:38:33,52,6.375
 07-06-2024 22:38:34,49,7.85
 07-06-2024 22:38:35,54,6.669
 07-06-2024 22:38:36,52,10.739
 07-06-2024 22:38:37,46,6.598
 07-06-2024 22:38:38,56,9.387
 07-06-2024 22:38:39,48,6.762
 07-06-2024 22:38:40,52,6.705
 07-06-2024 22:38:41,48,6.777
 07-06-2024 22:38:42,52,6.126
 07-06-2024 22:38:43,48,13.364
 07-06-2024 22:38:44,52,6.229
 07-06-2024 22:38:45,50,8.855
 07-06-2024 22:38:46,49,6.604
 07-06-2024 22:38:47,49,8.173
 07-06-2024 22:38:48,47,5.493
 07-06-2024 22:38:49,51,8.11
 07-06-2024 22:38:50,47,7.261
 07-06-2024 22:38:51,51,6.517
 07-06-2024 22:38:52,49,7.395
 07-06-2024 22:38:53,56,11.332
 07-06-2024 22:38:54,51,14.745
 07-06-2024 22:38:55,49,7.026
 07-06-2024 22:38:56,53,10.615
 07-06-2024 22:38:57,48,8.065
 07-06-2024 22:38:58,54,7.301
 07-06-2024 22:38:59,51,7.331
 07-06-2024 22:39:00,52,7.382
 07-06-2024 22:39:01,52,9.099
 07-06-2024 22:39:02,55,8.044
 07-06-2024 22:39:03,50,8.659
 07-06-2024 22:39:04,58,7.802
 07-06-2024 22:39:05,49,11.223
 07-06-2024 22:39:06,49,11.705
 07-06-2024 22:39:07,54,14.064
 07-06-2024 22:39:08,48,8.502
 07-06-2024 22:39:09,56,10.817
 07-06-2024 22:39:10,52,7.464
